# Jan, Williams, Weissman. Science, 2014.
# Table S6 Comprehensive 293/human annotation table
# See Materials and Methods for additional information on annotation derivation
#
# UCSC.gene.id: the ucsc gene id <string>
# uniprot.protein.id: the uniprot protein id <string>
# AA.length: the length of the gene in amino acids <integer>
# secretome: whether the gene is a member of the secretome <"yes" or "no">
# phobius: whether this gene was predicted to contain a TMD or signal peptide by Phobius <"yes" or "no">
# first.feature.start: the position, in amino acids, where the first Phobius-predicted hydrophobic feature begins <integer> or NA
# TMHMM: whether this gene was predicted to contain a TMD by TMHMM <"yes" or "no">
# SignalP: whether this gene was predicted to contain a signal peptide by SignalP <"yes" or "no">
# signalSequence: whether this gene has an ER signal anchor sequence, based on containing a TMD within the first 60 amino acids <"yes" or "no">
# signalAnchor:whether this gene has an ER signal sequence, based on a SignalP prediction or Phobius-predicted hydrophobic domain in the first 60 amino acids <"yes or "no">
# mitoCarta: whether this gene is annotated in MitoCarta <"yes" or "no">
# mito.GO: whether this gene is annotated with the term GO:005739 <"yes" or "no">
# pexDB: whether this gene is annotated as peroxisomal <"yes" or "no">
# input.count: refers to the number of raw sequencing counts mapped to the gene in the input library (for statistical reliability, see Ingolia 2009) <int>
# input.rpkm: is the input reads per kilobase per million, which corrects counts for total library sequencing reads and gene length <float>
# pulldown.count: refers to the number of raw sequencing counts mapped to the gene in the pulldown library <int>
# pulldown.rpkm: is the pulldown reads per kilobase per million, which corrects counts for total library sequencing reads and gene length <float>
# log2.enrichment: represents log2(pulldown.rpkm / total.rpkm) <float> or "NA"
#
#UCSC.gene.id	uniprot.protein.id	AA.length	secretome	phobius	first.feature.start	TMHMM	SignalP	signalSequence	signalAnchor	mitoCarta	mito.GO	pexDB	input.count	input.rpkm	pulldown.count	pulldown.rpkm	log2.enrichment
uc001dbu.1	P23458	1154	no	no	NA	no	no	no	no	no	no	no	140	11.2792681611	47	5.8706988677	-0.942069301673
uc001dby.3	P27144	223	no	yes	5	no	no	yes	no	no	no	yes	299	124.659396602	133	85.9695261532	-0.536094375104
uc001dcd.1	O75061	913	no	no	NA	no	no	no	no	no	no	no	62	6.3136369769	20	3.15759898083	NA
uc001dcf.3	O15243	131	yes	yes	6	yes	no	no	yes	no	no	no	58	41.1637937053	104	114.435243675	NA
uc001dci.3	P48357	1165	yes	yes	840	yes	no	no	no	no	no	no	33	2.63358117786	78	9.6508692627	NA
uc001dco.3	Q07343	736	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dcr.3	Q9BQI5	828	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dcv.3	Q8N7M0	179	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dcw.3	Q9Y5Q6	135	yes	yes	6	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001dcx.3	Q5VTH9	848	no	no	NA	no	no	no	no	no	no	no	3	0.328915316489	4	0.679926384316	NA
uc001dde.2	Q5TAD5	565	no	no	NA	no	no	no	no	no	no	no	147	24.1895384615	59	15.0522463983	-0.684404431872
uc001ddk.2	Q9NTN3	355	yes	yes	39	yes	no	no	yes	no	no	no	24	6.285525372	31	12.587256895	NA
uc001ddl.1	Q5JVX7	400	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001ddo.3	Q5VWK5	629	yes	yes	354	yes	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001ddu.3	Q99665	862	yes	yes	8	yes	yes	yes	no	no	no	no	3	0.323573304388	16	2.67553398561	NA
uc001ddv.3	Q8NC51	408	no	no	NA	no	no	no	no	no	no	no	6791	1547.50571839	2507	885.710770691	-0.805037172552
uc001ddz.2	P24522	165	no	no	NA	no	no	no	no	no	no	no	240	135.234030731	191	166.858055477	0.303163096026
uc001dea.2	Q9UBI6	72	no	no	NA	no	no	no	no	no	no	no	122	157.538254549	37	74.0742022024	-1.08865910833
uc001ded.3	O95661	229	no	no	NA	no	no	no	no	no	no	no	1	0.405997363002	0	0.0	NA
uc001def.2	Q5T9L3	541	yes	yes	14	yes	no	no	yes	no	no	no	576	98.9883108493	1408	375.14843995	1.9221314808
uc001dei.1	Q16518	533	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dem.4	Q5TB30	811	no	no	NA	no	no	no	no	no	no	no	152	17.4253467465	41	7.28720114978	-1.25775064523
uc001dep.3	Q96NW7	1537	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001der.2	Q9H9A6	602	no	no	NA	no	no	no	no	no	no	no	293	45.2511712049	99	23.7048088937	-0.932775370744
uc001des.3	Q05519	484	no	no	NA	no	no	no	no	no	no	no	793	152.330378366	300	89.3456984349	-0.769733501609
uc001dex.4	Q8N6S4	541	no	no	NA	no	no	no	no	no	no	no	52	8.93644472945	10	2.66440653373	NA
uc001dfc.3	Q9XRX5-2	121	no	no	NA	no	no	no	no	no	no	no	65	49.9443863495	24	28.5906234992	NA
uc001dfd.3	P32929	405	no	no	NA	no	no	no	no	no	no	no	479	109.961127766	168	59.7932298859	-0.878939559363
uc001dfo.3	B1AK19	418	yes	yes	52	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001dft.3	O95218	330	no	no	NA	no	no	no	no	no	no	no	520	146.503533292	150	65.5201788523	-1.16092425893
uc001dfw.3	Q7Z3B1	354	yes	yes	17	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001dfy.4	A6PVS8	624	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dge.2	Q59H18-1	936	no	no	NA	no	no	no	no	no	no	no	41	4.07255260815	13	2.00200546493	NA
uc001dgg.3	Q5RHP9	1530	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dgj.3	Q08257	329	no	no	NA	no	no	no	no	no	no	no	108	30.5201421939	30	13.1438656664	-1.21537204296
uc001dgn.3	Q6IPR3	259	no	no	NA	no	no	no	no	no	no	no	39	13.9998550153	16	8.90467295598	NA
uc001dgo.3	Q68G74	356	no	no	NA	no	no	no	no	no	no	no	5	1.30580612539	1	0.404899981671	NA
uc001dgu.3	Q8NCS7	719	yes	yes	39	yes	no	no	yes	no	no	no	12	1.55171175734	26	5.21245372789	NA
uc009wbp.3	P11310-2	425	no	no	NA	no	no	no	no	yes	no	no	282	61.6905828423	86	29.1680419738	-1.0806617341
uc001dgy.1	P53611	331	no	no	NA	no	no	no	no	no	no	no	524	147.184470003	183	79.693123885	-0.885098299658
uc001dhd.2	O15457	936	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dhe.2	Q8WXJ9	295	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dhh.2	Q8NDV1	305	yes	yes	10	yes	no	yes	no	no	no	no	9	2.74347726278	15	7.08906853156	NA
uc001dhi.3	Q9BVH7	336	yes	yes	10	yes	yes	yes	no	no	no	no	1	0.276706536094	2	0.858002342113	NA
uc001dhk.3	Q92643	395	yes	yes	10	yes	yes	yes	no	no	no	no	357	84.0291200444	665	242.673472559	1.53005512996
uc001dhn.3	Q9Y6K8	562	no	no	NA	no	no	no	no	no	no	no	8	1.32346471356	2	0.512969371797	NA
uc001dhq.3	Q8IYH5	903	no	no	NA	no	no	no	no	no	no	no	108	11.1197417295	29	4.62922193884	-1.26428164343
uc001dht.3	Q8TEY7	942	no	no	NA	no	no	no	no	no	no	no	203	20.0356681676	35	5.35568340937	-1.90342803664
uc001dhx.3	Q8NAN2	632	yes	yes	75	yes	no	no	no	no	no	no	75	11.0332352999	72	16.4215131807	NA
uc001dic.4	Q0ZGT2	675	no	no	NA	no	no	no	no	no	no	no	8	1.10190691707	3	0.640641748778	NA
uc001dii.3	Q96AE4	644	no	no	NA	no	no	no	no	no	no	no	1956	282.385035443	579	129.595658109	-1.12364625336
uc001dij.3	Q9UDY4	337	no	no	NA	no	no	no	no	no	no	no	43	11.8630742833	15	6.41592255823	NA
uc001dik.3	Q8TF65	315	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001din.3	P43088	359	yes	yes	9	yes	no	yes	yes	no	no	no	0	0.0	0	0.0	NA
uc010oro.2	Q53G44	452	no	no	NA	no	no	no	no	no	no	no	1	0.205693354265	0	0.0	NA
uc001dip.4	Q8TCB0	444	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001diq.4	Q9HBW9	690	yes	yes	4	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001diu.3	O95490-2	1403	yes	yes	10	yes	yes	yes	no	no	no	no	103	6.82555937358	237	24.349409304	1.83486758531
uc001djc.3	Q6ZT98	887	no	no	NA	no	no	no	no	no	no	no	16	1.67708493578	12	1.95009326009	NA
uc001djl.3	P22694-2	398	no	no	NA	no	no	no	no	no	no	no	42	9.81126290793	13	4.70823395773	NA
uc001djr.3	Q5VXD3-2	116	no	no	NA	no	no	no	no	no	no	no	4	3.20597917681	0	0.0	NA
uc001djs.3	Q53AI5	121	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001djt.1	Q8WZ79	361	yes	yes	12	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001djv.4	Q9H9Y2	349	no	no	NA	no	no	no	no	no	no	no	457	121.744533038	124	51.214626908	-1.24922918107
uc001djw.4	P63218	68	no	no	NA	no	no	no	no	yes	no	no	639	873.676472434	361	765.237147713	-0.19119223046
uc021opb.1	Q5VX52	397	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dka.2	Q01459	385	yes	yes	22	no	yes	yes	no	no	no	no	47	11.3499990078	66	24.7104674529	NA
uc010ory.1	Q8NAE3	139	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dkj.3	Q9Y2D8	614	no	no	NA	no	no	no	no	no	no	no	80	12.1137975411	35	8.21669995379	NA
uc009wcj.1	Q9UBY5	353	yes	yes	30	yes	no	no	yes	no	no	no	14	3.68733015803	41	16.7419833781	NA
uc001dkm.3	Q8IZK6	566	yes	yes	289	yes	no	no	no	no	no	no	19	3.12101506435	18	4.58409731899	NA
uc001dkp.3	Q8TDD5	553	yes	yes	63	yes	no	no	no	no	no	no	35	5.88439215997	60	15.6395363626	NA
uc001dkt.3	Q8IWG1	891	no	no	NA	no	no	no	no	no	no	no	1	0.104347245934	0	0.0	NA
uc009wcm.3	Q5VT97	1194	no	no	NA	no	no	no	no	no	no	no	48	3.73762396493	25	3.01809869085	NA
uc001dkv.3	Q8N6N3	182	no	no	NA	no	no	no	no	no	no	no	172	87.8649677689	46	36.4320994497	-1.27007793505
uc021opd.1	O95999	233	no	no	NA	no	no	no	no	no	no	no	138	55.0657882644	46	28.4576914157	-0.95233763712
uc001dlb.3	O94760	285	no	no	NA	no	no	no	no	yes	no	yes	123	40.125360434	77	38.9442747283	-0.0431031010462
uc001dle.3	O00622	381	yes	yes	8	no	yes	yes	no	no	no	no	1118	272.819571839	4360	1649.52639252	2.59603281042
uc001dlh.3	Q9NWK9	470	no	no	NA	no	no	no	no	no	no	no	365	72.2027438012	136	41.7098670481	-0.791664948917
uc001dlj.3	Q17RW2	1714	yes	yes	22	yes	yes	yes	no	no	no	no	3	0.162730564984	19	1.59786667213	NA
uc001dll.2	Q9ULJ1	636	no	no	NA	no	no	no	no	no	no	no	31	4.53172213829	5	1.13321064053	NA
uc001dlr.4	Q9UQC9	943	yes	yes	900	yes	yes	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dlt.3	NP_001276	914	yes	yes	8	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc009wcs.3	Q14CN2	919	yes	yes	6	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001dly.3	NP_001193580	394	no	no	NA	no	no	no	no	no	no	yes	255	60.1731370876	86	31.4629894387	-0.935463818557
uc021opi.1	O60613-2	125	yes	yes	11	no	yes	yes	no	no	no	no	849	636.567849293	1132	1315.89881785	1.04766236287
uc010osk.2	Q7LGA3	356	yes	yes	12	no	no	yes	no	no	no	no	101	26.3772837328	141	57.0908974157	1.11396473325
uc021opj.1	Q6ZW34	276	yes	yes	48	no	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001dmi.3	P61968	165	no	no	NA	no	no	no	no	no	no	no	197	111.004600225	113	98.7170694707	-0.169247993442
uc001dmn.3	Q16513	984	no	no	NA	no	no	no	no	no	no	no	287	27.1172405372	77	11.2795917658	-1.26549552238
uc001dmo.4	Q00403	316	no	no	NA	no	no	no	no	no	no	no	446	131.221945167	195	88.9498630621	-0.560944722567
uc001dmp.2	Q6YP21	454	no	no	NA	no	no	no	no	yes	no	yes	160	32.7659545824	80	25.3998931233	-0.367375136403
uc001dms.3	Q96E39	390	no	no	NA	no	no	no	no	no	no	no	66	15.7339593447	24	8.87042421385	NA
uc001dmt.3	Q9H0R5	595	yes	yes	27	no	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001dmx.2	P32455	592	yes	yes	27	no	no	no	yes	no	no	no	1	0.157049655621	0	0.0	NA
uc001dmz.1	P32456	591	yes	yes	27	no	no	no	yes	no	no	no	2	0.314630782158	0	0.0	NA
uc001dna.2	Q8N8V2	638	yes	yes	30	no	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001dnb.3	Q96PP9	640	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dnd.3	Q96PP8	586	yes	yes	27	no	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001dnf.2	Q6ZN66	633	yes	yes	114	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dni.3	Q6P9F7	803	yes	yes	27	yes	no	no	yes	no	no	no	15	1.73673840836	32	5.74423485828	NA
uc001dnl.4	NP_115646	803	yes	yes	30	yes	no	no	yes	no	no	no	42	4.86286754341	99	17.7712265928	NA
uc001dnn.3	Q7L1W4	858	yes	yes	27	yes	no	no	yes	no	no	no	23	2.49229383559	31	5.20801421646	NA
uc001dnq.2	Q5BKZ1	582	no	no	NA	no	no	no	no	no	no	no	349	55.7520880559	134	33.1878844083	-0.748369172155
uc001dns.3	Q9NY43	387	no	no	NA	no	no	no	no	no	no	no	5	1.20120666831	1	0.37246613301	NA
uc001dnw.3	Q9H582	1327	no	no	NA	no	no	no	no	no	no	no	270	18.9169683153	84	9.1244378688	-1.05187331067
uc001doa.4	A2PYH4	1435	no	no	NA	no	no	no	no	no	no	no	4	0.259159292342	0	0.0	NA
uc001dof.3	O00311	574	no	no	NA	no	no	no	no	no	no	no	261	42.2753595632	97	24.3588957615	-0.79536829078
uc010osx.2	Q58FF2	453	no	no	NA	no	no	no	no	no	no	no	0	0.0	3	0.954598632285	NA
uc001doh.3	Q03167	851	yes	yes	6	yes	yes	yes	no	no	no	no	27	2.94980222731	131	22.1890899474	NA
uc001dom.4	Q58F21	947	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001don.2	Q8IUS5	362	yes	yes	20	yes	no	no	yes	no	no	no	24	6.16398206371	48	19.1130687481	NA
uc001doo.3	Q5XKL5	378	no	no	NA	no	no	no	no	no	no	no	6	1.4757681925	2	0.762668748545	NA
uc010otd.2	E9PEZ5	1354	no	no	NA	no	no	no	no	no	no	no	14	0.961320196297	3	0.319374579339	NA
uc001doq.3	Q5VVC0	180	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dor.3	Q92990	594	no	no	NA	no	no	no	no	no	no	no	125	19.5651086127	26	6.30935055614	-1.63271970292
uc001dot.2	Q8IXW5	612	yes	yes	553	no	no	no	no	no	no	no	88	13.3687236262	25	5.88825136744	NA
uc001dov.4	Q99684	422	no	no	NA	no	no	no	no	no	no	no	32	7.05011534617	16	5.46519027393	NA
uc001dox.3	O60447	810	no	no	NA	no	no	no	no	no	no	no	60	6.88691823167	6	1.06773624796	NA
uc001doz.3	P46777	297	no	no	NA	no	no	no	no	no	no	no	9161	2867.77536002	3613	1753.51411995	-0.709682970817
uc001dpg.3	Q5T7M9	428	yes	yes	28	yes	no	no	yes	no	no	no	25	5.43068902614	32	10.777150914	NA
uc009wdj.3	NP_031384	593	no	no	NA	no	no	no	no	no	no	no	195	30.5730391988	39	9.47998540561	-1.68930323129
uc001dpn.3	Q9Y3A6	229	yes	yes	11	yes	yes	yes	no	no	no	no	356	144.535061229	565	355.640097438	1.29899848993
uc021opx.1	NP_996769	1299	no	no	NA	no	no	no	no	no	no	no	34	2.43348380934	8	0.88772528699	NA
uc001dpu.3	Q01658	176	no	no	NA	no	no	no	no	no	no	no	158	83.4647533418	58	47.5021296679	-0.81317488945
uc010otk.2	NP_001157945	605	no	no	NA	no	no	no	no	no	no	no	52	7.99110181592	39	9.29195263723	NA
uc001dqa.3	O75815	825	no	no	NA	no	no	no	no	no	no	no	15	1.69042538414	6	1.04832286164	NA
uc001dqf.3	Q5QJE6	756	no	no	NA	no	no	no	no	no	no	no	393	48.3314083044	134	25.5494030763	-0.919671448199
uc001dqg.1	P48507	274	no	no	NA	no	no	no	no	no	no	no	131	44.45078428	71	37.3512844406	-0.251051018435
uc001dqh.3	P78363	2273	yes	yes	23	yes	no	no	yes	no	no	no	0	0.0	1	0.0634159232182	NA
uc001dqj.4	Q52LW3	1261	no	no	NA	no	no	no	no	no	no	no	17	1.25340819522	13	1.486024675	NA
uc001dqn.4	P28288	659	no	yes	15	yes	no	yes	no	yes	yes	yes	281	39.6441947069	179	39.1530294871	-0.0179856793589
uc001dqr.3	P13726	295	yes	yes	252	yes	no	no	no	no	no	no	1	0.31516405467	15	7.32937593941	NA
uc001dqv.4	Q8N4M1	653	yes	yes	33	yes	no	no	yes	no	no	no	2	0.284757721677	6	1.32445078231	NA
uc001dqz.4	Q15417	329	no	no	NA	no	no	no	no	no	no	no	1009	285.137254385	370	162.107676552	-0.814704134994
uc021oqc.1		128	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dra.2	Q96F25	216	yes	yes	2	yes	no	yes	no	no	no	no	78	33.5737263794	105	70.0701912726	NA
uc001drb.3	Q96MV1	263	yes	yes	6	yes	no	no	yes	no	no	no	20	7.07022023784	37	20.278869044	NA
uc009wdu.3	NP_056300	267	no	no	NA	no	no	no	no	no	no	no	39	13.580383704	16	8.63786627565	NA
uc001drq.3	Q9UKA9	531	no	no	NA	no	no	no	no	no	no	no	231	40.4460536826	68	18.4591690326	-1.13166133656
uc001drv.3	Q12882	1025	no	no	NA	no	no	no	no	no	no	no	0	0.0	1	0.140628676561	NA
uc010ouc.2	Q9UNH6-3	451	no	no	NA	no	no	no	no	no	no	no	62	12.7812650996	30	9.58831885643	NA
uc001dsb.3	Q32ZL2	321	yes	yes	12	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001dse.3	Q7Z2D5	763	yes	yes	64	yes	no	no	no	no	no	no	1	0.121852419564	1	0.188917946887	NA
uc001dsg.3	Q9NP74	551	no	no	NA	no	no	no	no	no	no	no	0	0.0	2	0.523210139655	NA
uc001dsh.1	Q6ZNA5-2	626	yes	yes	4	yes	yes	yes	no	no	no	no	74	10.9904653569	179	41.2170070799	NA
uc001dsi.1	P35573	1532	no	no	NA	no	no	no	no	no	no	no	241	14.6257104874	64	6.02169789974	-1.28026447263
uc001dsp.1	Q9Y2D2	325	yes	yes	7	yes	no	no	yes	no	no	no	40	11.4428795234	58	25.7242302202	NA
uc001dst.3	Q96MC6	490	yes	yes	37	yes	no	no	yes	no	no	no	102	19.3536457245	153	45.008351432	1.21758736432
uc001dsu.3	Q6UVJ0	657	no	no	NA	no	no	no	no	no	no	no	112	15.8493460674	48	10.5310972402	-0.589767557734
uc001dsv.3	Q9NUP7	481	no	no	NA	no	no	no	no	no	no	no	49	9.47130230821	9	2.6970884434	NA
uc001dsw.1	Q96DD0	335	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dta.3	NP_001909	482	no	no	NA	no	no	no	no	yes	no	yes	57	10.9947792101	31	9.27069750565	NA
uc001dtd.3	O00442-2	379	no	no	NA	no	no	no	no	no	no	no	167	40.9671692699	70	26.6229750482	-0.621796411926
uc001dtf.2	Q9UNH5-2	623	no	no	NA	no	no	no	no	no	no	no	16	2.38775977214	6	1.38822850859	NA
uc001dth.3	Q9GZN0	384	yes	yes	36	yes	no	no	yes	no	no	no	1	0.242118219082	3	1.12612807402	NA
uc001dti.3	P19320	739	yes	yes	6	yes	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001dtk.1	Q9UBQ6	330	yes	yes	18	yes	no	no	yes	no	no	no	34	9.57907717678	93	40.6225108884	NA
uc001dto.2	Q8NEW0	376	yes	yes	37	yes	no	no	yes	no	no	no	133	32.8868661834	244	93.5405106593	1.50807976566
uc001dtt.2	Q9H2P9	285	no	no	NA	no	no	no	no	no	no	no	166	54.1529254638	121	61.1981460017	0.176448669527
uc001dud.2	P21453	382	yes	yes	50	yes	no	no	yes	no	no	no	2	0.486771707474	1	0.377341344175	NA
uc001dug.2	Q5T3V6	458	yes	yes	7	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001dum.3	P12107-2	1818	yes	yes	17	no	no	yes	no	no	no	no	0	0.0	0	0.0	NA
uc010oun.2	Q96LT9	517	no	no	NA	no	no	no	no	no	no	no	24	4.31597970418	5	1.39404635856	NA
uc001duq.3	P19961	511	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001dut.3	P04746	511	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001duv.3	P04745	511	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc001duw.1	P04745	511	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc010our.1	NP_000690	223	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001duz.3	P04745	511	yes	yes	3	no	yes	yes	no	no	no	no	0	0.0	0	0.0	NA
uc010ous.2	Q96LA8	375	no	no	NA	no	no	no	no	no	no	no	128	31.7349192115	69	26.5225683994	-0.258850679621
uc001dvh.4	Q9Y2I2	539	yes	yes	6	no	yes	yes	no	no	no	no	0	0.0	1	0.267429301438	NA
uc001dvi.3	NP_055732	94	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc009wem.3		127	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dvk.1	Q9UKW4	847	no	no	NA	no	no	no	no	no	no	no	6	0.658607292521	2	0.340364565466	NA
uc001dvn.4	Q6NUK1	477	no	no	NA	no	no	no	no	yes	no	yes	213	41.5164221702	113	34.1474139679	-0.281905794211
uc009weo.2	Q5T483	638	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc009wep.3	E9PDL3	667	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc010ouy.2	Q5T8I3	360	no	no	NA	no	no	no	no	no	no	no	57	14.7207877202	27	10.8108295106	NA
uc001dvt.4	Q5T8I9	393	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dvv.4	Q5VTL8	546	no	no	NA	no	no	no	no	no	no	no	214	36.4401222918	70	18.4800504455	-0.97955910586
uc001dvx.3	E9PAZ5	733	yes	yes	8	no	yes	yes	no	no	no	no	0	0.0	1	0.196649922885	NA
uc001dvy.3	O00186	592	no	no	NA	no	no	no	no	no	no	no	150	23.5574483431	42	10.2264603479	-1.20387640411
uc001dwa.3	Q5T1N1	836	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc010ovc.2	P81274	684	no	no	NA	no	no	no	no	no	no	no	34	4.62148460283	19	4.00401092986	NA
uc001dwf.1	Q96S66	551	yes	yes	2	yes	yes	yes	no	no	no	no	182	30.7099057989	488	127.663274076	2.05556756097
uc001dwl.3	A8MX09	927	no	no	NA	no	no	no	no	no	no	no	31	3.10914269682	22	3.42090254202	NA
uc001dwm.1	Q15543	124	no	no	NA	no	no	no	no	no	no	no	98	73.4789743589	47	54.6353749462	NA
uc001dwn.3	Q9NRX6	74	yes	yes	6	yes	no	no	yes	no	no	no	45	56.5378760235	37	72.0721967375	NA
uc009wew.3	Q5T5A4-2	157	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc021orb.1	NP_065826	1013	yes	yes	907	yes	yes	no	no	no	no	no	1	0.0917802528406	0	0.0	NA
uc001dwu.2	P49591	514	no	no	NA	no	no	no	no	yes	no	yes	1494	270.237847888	676	189.57511671	-0.511460132909
uc001dxa.4	Q9HCU4	2923	yes	yes	17	yes	yes	yes	no	no	no	no	24	0.763380604537	137	6.75599791518	NA
uc001dxd.3	Q6PGN9-2	333	no	no	NA	no	no	no	no	no	no	no	83	23.1735491849	24	10.3887851153	NA
uc001dxk.1	A2RUH7	354	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dxm.2	Q99523	831	yes	yes	17	yes	yes	yes	no	no	no	no	167	18.6841843	529	91.7597883854	2.29604448324
uc001dxn.3	P28066	241	no	no	NA	no	no	no	no	no	no	no	1031	397.740960197	482	288.28878695	-0.464314417538
uc001dxp.3	Q5VXT5	272	yes	yes	36	yes	no	no	yes	no	no	no	16	5.46902330162	34	18.0180491844	NA
uc001dxr.3	Q5T6C5	722	no	no	NA	no	no	no	no	no	no	no	28	3.60561647032	19	3.7932735125	NA
uc010ovo.2	Q8N8Q1-3	251	yes	yes	28	yes	no	no	yes	no	no	no	10	3.70411936763	29	16.6541331107	NA
uc001dxx.4	Q86WK6	493	yes	yes	10	yes	yes	yes	no	no	no	no	6	1.1315220624	17	4.97049632672	NA
uc001dxy.2	Q9BZJ8	451	yes	yes	44	yes	no	no	yes	no	no	no	0	0.0	0	0.0	NA
uc001dxz.2	P08754	354	no	no	NA	no	no	no	no	no	no	no	404	106.105231739	162	65.9643834547	-0.68573661627
uc001dya.3	P19087	354	yes	yes	211	no	no	no	no	no	no	no	2	0.52527342445	0	0.0	NA
uc001dyc.1	Q01433	879	no	no	NA	no	no	no	no	no	no	no	144	15.231136567	54	8.85528697116	-0.782412635682
uc001dyf.3	Q03013	218	no	no	NA	no	no	no	no	no	no	no	13	5.54428509018	0	0.0	NA
uc001dyk.3	P09488	218	no	no	NA	no	no	no	no	no	no	no	15	6.39725202713	5	3.30606407053	NA
uc001dyn.3	P46439	218	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dyo.2	P21266	225	no	no	NA	no	no	no	no	no	no	no	266	109.915214977	173	110.831022539	0.0119706557469
uc001dyq.2	Q8TE67-3	594	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dyw.4	NP_000748	554	yes	yes	16	yes	yes	yes	no	no	no	no	6	1.00693208802	36	9.36678369152	NA
uc001dyx.3	O43865	530	no	no	NA	no	no	no	no	no	no	no	340	59.6433107233	161	43.7872591499	-0.445849194424
uc001dza.1	Q5VSL9	837	no	no	NA	no	no	no	no	no	no	no	155	17.2172955792	103	17.7381989581	0.043000985507
uc001dzb.3	O95076	343	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc001dzc.3	Q8N7F7	174	no	no	NA	no	no	no	no	no	no	no	0	0.0	0	0.0	NA
uc009wfq.3	Q9H1V8	727	yes	yes	69	yes	no	no	no	no	no	no	11	1.40675014773	38	7.5343699478	NA
uc001dzh.3	Q03721	635	yes	yes	227	yes	no	no	no	no	no	no	7	1.02490357936	2	0.453998089685	NA
uc001dzl.1	Q96T37	977	no	no	NA	no	no	no	no	no	no	no	434	41.3003622511	179	26.4092593982	-0.645110591579
